
company_name,crawled_date,job_description,job_title,job_url,posted_date
"Газпром добыча Иркутск, ООО",2019-04-24,"{'Обязаности:': ['1. Осуществление контроля выполнения договорных обязательств контрагентов по обеспечению выполнения полного комплекса объема работ, закрепленного отдельными этапами договоров;', '2. Обеспечение загрузки проектной документации и материалов инженерных изысканий в информационную систему ПАО «Газпром»;', '3. Участие в рассмотрении технических вопросов, возникающих в процессе проектирования и строительства, с привлечением при необходимости проектных институтов и эксплуатирующих организаций;', '4. Осуществление контроля внедрения новых технологий и оборудования, конструкций, материалов, рационализаторских предложений;', '5. Участие в рамках компетенции в ведомственной экспертизе проектной документации на соответствие требованиям пожарной безопасности, КИТСО и САЗ, технической и технологической безопасности с целью утверждения Инвестором проектной документации;', '6. Исполнение обязательств организациями по заключенным договорам, находящимся на контроле;', '7. Участие в планировании и координации сроков проведения экспертиз (на всех стадиях прохождения);', '8. Подготовка отчетности о ходе проведения экспертиз, своевременное информирование начальника Отдела в случае отклонения от плановых сроков.'], 'Требования': ['1. Высшее профессиональное (техническое) образование по направлению деятельности - специалитет, магистратура, бакалавриат;', '2. Стаж работы по специальности не менее 8-ми лет;', '3. Знание трудового законодательства Российской Федерации; законодательства Российской Федерации, в том числе профессиональных стандартов, по вопросам, относящимся к деятельности отдела; законодательных и нормативных правовых актов, регламентирующих деятельность отдела;', '4. Хорошие знания технологий Microsoft Office, Excel.']}",Ведущий инженер Отдела технического регулирования и экспертизы проектов,https://www.gazpromvacancy.ru/job/vedushchii-inzhener-otdela-tekhnicheskogo-regulirovanija-i-eh/,31 января 2019 года
"Газпром добыча Иркутск, ООО",2019-04-24,"{'Обязаности:': ['1. Согласование договоров с Подрядчиками / Исполнителями на выполнение пусконаладочных работ «вхолостую» / «под нагрузкой», контроль хода выполнения заключенных договоров;', '2. Разработка годовых и перспективных планов проведения пусконаладочных работ (далее - ПНР), включающих в себя перечни вводимых в планируемом году объектов, комплексы проводимых ПНР, сроки проведения и их стоимость;', '3. Участие в выборе Подрядчика / Исполнителя на выполнение пусконаладочных работ «вхолостую» / «под нагрузкой»;', '4. Участие в разработке, согласовании и утверждении сметной документации на ввод объектов в эксплуатацию;', '5. Подготовка планов по выделению лимитов капитальных вложений для выполнения пусконаладочных работ «под нагрузкой»;', '6. Приёмка у Подрядчиков фактически выполненных работ в установленном порядке;', '7. Подготовка необходимых документов для ведения претензионной работы и предъявления санкций за ненадлежащее исполнение договоров;', '8. Участие в разработке проектов перспективных и годовых планов капитального строительства в соответствии с внутрипостроечными титульными списками на все объекты капитального строительства;', '9. Подготовка оперативных данных, характеризующих выполнение планов пусконаладочных работ, хода производства работ на объектах капитального строительства;', '10. Соблюдение установленных сроков выполнения ПНР.'], 'Требования': ['1. Высшее профессиональное (техническое) образование по направлению деятельности - специалитет, магистратура, бакалавриат;', '2. Стаж работы по специальности не менее 8-ми лет;', '3. Знание трудового законодательства Российской Федерации; законодательства Российской Федерации, в том числе профессиональных стандартов, по вопросам, относящимся к деятельности отдела; законодательных и нормативных правовых актов, регламентирующих деятельность отдела;', '4. Хорошие знания технологий Microsoft Office, Excel.']}",Ведущий инженер Группы организации пуско-наладочных работ,https://www.gazpromvacancy.ru/job/vedushchii-inzhener-gruppy-organizacii-pusko-naladochnykh-r/,31 января 2019 года
"Газпром добыча Иркутск, ООО",2019-04-24,"{'Обязаности:': ['1.\xa0Участие в работе по подготовке документов для своевременного ввода объектов в эксплуатацию и их оперативный учет;', '2.\xa0Организация работы по формированию и согласованию перечней принимаемых в эксплуатацию объектов;', '3.\xa0Организация работы по подготовке и согласованию Актов приемки законченных строительством объектов приемочной комиссией формы № КС-14 со всеми необходимыми приложениями;', '4.\xa0Организация работы по подготовке и согласованию первичных учетных документов по принимаемым в эксплуатацию объектам;', '5. Организация работы по предоставлению и согласованию в ПАО «Газпром» комплекта документов по принимаемым в эксплуатацию объектам до утверждения Акта приемки законченного строительством объекта приемочной комиссией формы № КС-14;', '6. Организация работы по регистрации прав собственности на вновь построенные объекты недвижимого имущества и оформлению ввода объектов в эксплуатацию;', '7. Организация работы по получению разрешений на ввод объектов в эксплуатацию;', '8. Организация работы по оформлению и согласованию документов по ликвидации объектов незавершенного строительства;', '9. Организация работы по осуществлению контроля организации и оформления документов по частичной ликвидации реконструируемых объектов.'], 'Требования': ['1. Высшее профессиональное (техническое) образование по направлению деятельности - специалитет, магистратура, бакалавриат;', '2. Стаж работы по специальности на инженерно-технических и руководящих должностях в строительстве не менее 5-ти лет;', '3. Знание трудового законодательства Российской Федерации; законодательства Российской Федерации, в том числе профессиональных стандартов, по вопросам, относящимся к деятельности отдела; законодательных и нормативных правовых актов, регламентирующих деятельность отдела;', '4. Хорошие знания технологий Microsoft Office, Excel.']}",Начальник отдела регистрации прав собственности и оформления ввода объектов в эксплуатацию,https://www.gazpromvacancy.ru/job/nachalnik-otdela-registracii-prav-sobstvennosti-i-ofo/, 1 февраля 2019 года
"Газпром добыча Иркутск, ООО",2019-04-24,"{'Обязаности:': ['1.\xa0Организация\xa0составления сводных заявок на поставку МТР согласно заявкам подразделений и своевременное размещение заказов на приобретение МТР;', '2.\xa0Формирование требований к составу обосновывающих материалов при определении и утверждении начальных и максимальных цен на материально-технические ресурсы КИПиА и АСУТП и другую номенклатуру согласно распорядительным документам ПАО «Газпром»;', '3.\xa0Организация\xa0работы по изучению рынка производителей и поставщиков необходимой продукции и организации длительных прямых связей с предприятиями-поставщиками и базами снабжения;', '4.\xa0Организация\xa0работы по замене оборудования и материалов на этапе защиты заявок для капитального строительства, ремонта, восстановления основных фондов и производственно-эксплуатационных нужд;', '5.\xa0Организация\xa0работы по определению на конкурсной основе поставщиков оборудования, строительных материалов и иных комплектующих, поставка которых по договору возложена на службу заказчика;', '6. Организация\xa0работы по прогнозированию и анализу плановых и\xa0 фактических объемов поставляемых МТР;', '7.\xa0Организация\xa0заключения договоров на поставку материально-технических ресурсов и контроль их выполнения;', '8.\xa0Организация\xa0работы по формированию плана поставок МТР и обоснованию его корректировок в рамках выделенного лимита затрат;', '9. Контроль\xa0выполнения поставщиками договорных обязательств, количества и качества поступающих материально-технических ресурсов;', '10.\xa0Организация\xa0работы по проверке документов, поступающих от поставщиков МТР, на соответствие договорным условиям, внесение в систему учета;', '11.\xa0Согласование\xa0с поставщиками изменения сроков поставок, замены одних материалов другими, а также своевременное оповещение их об отказе в получении ресурсов;', '12.\xa0Организация\xa0работы по приемке, своевременному оприходованию, доставке по назначению оборудования и материалов, оформлению соответствующей документации для своевременного проведения входного контроля качества и количества поступающих материальных ценностей совместно с соответствующими службами.'], 'Требования': ['1.\xa0Высшее профессиональное (техническое, экономическое) образование по направлению деятельности - специалитет, магистратура, бакалавриат;', '2. Стаж работы по специальности\xa0на инженерно-технических и руководящих должностях по специальности не менее 5 лет;', '3. Знание трудового законодательства Российской Федерации, законодательства Российской Федерации, в том числе профессиональных стандартов, по вопросам, относящимся к деятельности группы;\r', '4. Хорошие знания технологий Microsoft Office, Excel.']}",Начальник отдела материально-технического снабжения и комплектации контрольно-измерительных приборов и автоматики и автоматизированных систем управления технологическими процессами (КИПиА и АСУТП),https://www.gazpromvacancy.ru/job/nachalnik-otdela-materialno-tekhnicheskogo-snabzhenija-3/, 1 февраля 2019 года
"Газпром добыча Иркутск, ООО",2019-04-24,"{'Обязаности:': ['1.\xa0Обработка запросов пользователей на оказание ИТ-услуг;', '2.\xa0Системное обслуживание ЭВМ пользователей: внедрение новых средств базового и прикладного программного обеспечения, установка лицензионного программного обеспечения на ЭВМ пользователей;', '3.\xa0Обновление программного обеспечения рабочих станций;', '4.\xa0Сопровождение и систематическое обновление информации на дистрибутивном сервере (сервер с дистрибутивной базой данных);', '5.\xa0Эксплуатация средств и систем защиты информации ИУС за исключением технических и программных систем и средств обеспечения сетевой безопасности сети передачи данных (средства межсетевого экранирования, обнаружения и предотвращения вторжений и сетевых атак, средства построения защищенных виртуальных сетей);', '6.\xa0Участие в анализе защищенности информационных ресурсов;', '7.\xa0Учет и контроль фонда стандартного и прикладного программного обеспечения, установленного на рабочих местах пользователей;', '8.\xa0Участие в заключении договоров по закупке новых технических средств, подготовка необходимых материалов и спецификаций;', '9.\xa0Оказание консультативной помощи пользователям («горячая линия») по вопросам эксплуатации используемого программного обеспечения или компьютерной техники, оформления прав доступа;', '10.\xa0Участие в экспертизе технических заданий, проектных решений на соответствие документам, регулирующим вопросы информационной безопасности.'], 'Требования': ['1. Высшее профессиональное (техническое) образование по направлению деятельности - специалитет, магистратура, бакалавриат;', '2. Стаж работы по специальности не менее 8-ми лет;', '3. Знание трудового законодательства Российской Федерации; законодательства Российской Федерации, в том числе профессиональных стандартов, по вопросам, относящимся к деятельности отдела; законодательных и нормативных правовых актов, регламентирующих деятельность отдела;', '4. Хорошие знания технологий Microsoft Office, архиваторов, антивирусного ПО.']}",Ведущий инженер Отдела системно-технической поддержки пользователей,https://www.gazpromvacancy.ru/job/vedushchii-inzhener-otdela-sistemno-tekhnicheskoi-podderzhk/, 1 февраля 2019 года
"Газпром добыча Иркутск, ООО",2019-04-24,"{'Обязаности:': ['1.\xa0Оформление приемо-сдаточной документации по результатам контроля выполнения сварочных работ;', '2.\xa0Регистрация несоответствий, выявленных при периодических осмотрах, контроле и испытаниях в процессе эксплуатации сварных конструкций;', '3.\xa0Периодический осмотр поверхностей сварных конструкций на наличие поверхностных дефектов, коррозии и механических повреждений;', '4.\xa0Проверка оформления приемо-сдаточной и исполнительной документации по результатам контроля выполнения сварочных работ, контроль и испытания сварной конструкций после ремонта или реконструкции;', '5.\xa0Проверка наличия производственно-технической и разрешительной документации на применение аттестованных (сертифицированных) сварочных материалов, сварочного оборудования и сварочных технологий при выполнении сварочных работ;', '6.\xa0Проведение дублирующего контроля качества неразрушающими методами контроля;', '7.\xa0Проведение анализа заключений (протоколов, актов) о контроле и определять причины появления дефектов материалов и их соединений;', '8.\xa0Проведение повторного (дублирующего) контроля конкретным методом;', '9.\xa0Участие во внедрении и опытной эксплуатации в Обществе проекта «Тиражирование шаблона информационно-управляющей системы предприятия для вида деятельности «добыча газа и газового конденсата» (ИУС ПД), в установленные сроки вносить информацию в ИУС ПД по своему направлению деятельности;', '10.\xa0Участие в комиссионных проверках качества выполняемых работ.'], 'Требования': ['1. Высшее профессиональное образование по направлению деятельности - специалист, магистратура, бакалавриат;', '2. Стаж работы при наличии высшего образования не менее 3 (трех) месяцев в качестве специалиста по неразрушающему контролю 5-го уровня квалификации. При наличии среднего профессионального образования не менее 1 (одного) года в качестве специалиста по неразрушающему контролю 5-го уровня квалификации.', '3. Знание трудового законодательства Российской Федерации, законодательства Российской Федерации, в том числе профессиональных стандартов, по вопросам, относящимся к деятельности группы;', '4. Хорошие знания технологий Microsoft Office, Excel.']}",Ведущий инженер Лаборатории неразрушающего контроля Инженерно-технического центра,https://www.gazpromvacancy.ru/job/vedushchii-inzhener-laboratorii-nerazrushajushchego-kontrolja-1/, 1 февраля 2019 года
"Газпром добыча Иркутск, ООО",2019-04-24,"{'Обязаности:': ['1.\xa0Рассмотрение проектов строительства новых производств, реконструкции, расширения, технического перевооружения действующих предприятий и (или) сооружений, проведения капитального ремонта объектов, в проверке технической документации на монтаж, ремонт оборудования, внедрение новой техники, энергосистем и т.д. в части полноты и правильности решения вопросов обеспечения здоровых и безопасных условий труда, соблюдения в этой части действующих норм и правил;', '2.\xa0Расследование аварий (инцидентов) и несчастных случаев на производстве, анализ их причин, планирование мероприятий по их предупреждению и контроль выполнения указанных мероприятий;', '3.\xa0Обеспечение соблюдения требований охраны труда при внедрении новых технологий и нового оборудования, рационализаторских предложений;', '4.\xa0Контроль обеспеченности работника спец. одеждой, спец. обувью и средствами индивидуальной защиты (далее – СИЗ). Составление годовых заявок, организация получения СИЗ, контроль её применения;', '5.\xa0Контроль выполнения мероприятий, предусмотренных соглашениями по охране труда, планами по улучшению условий труда, разделами коллективного договора, касающихся вопросов охраны труда, а так же принятия мер по устранению причин, вызвавших несчастный случай на производстве;', '6.\xa0Подготовка документов для назначения выплат по страхованию в связи с несчастными случаями на производстве или профессиональными заболеваниями;', '7.\xa0Анализ состояния охраны труда, разработка в этом направлении профилактических мероприятий по охране и улучшению условий труда и контроль их выполнения;', '8.\xa0Обеспечение своевременного проведения обучения, инструктажа и проверок у работников знаний по охране труда и промышленной безопасности;', '9.\xa0Проведение целевых проверок и контроль безопасного ведения работ при осмотре, ремонте и эксплуатации технологического оборудования, машин.'], 'Требования': ['1. Высшее профессиональное (техническое) образование по направлению деятельности - специалитет, магистратура, бакалавриат;', '2. Стаж работы по специальности не менее 8-ми лет;', '3. Знание трудового законодательства Российской Федерации; законодательства Российской Федерации, в том числе профессиональных стандартов, по вопросам, относящимся к деятельности отдела; законодательных и нормативных правовых актов, регламентирующих деятельность отдела;', '4. Хорошие знания технологий Microsoft Office, Excel.']}",Ведущий инженер Группы охраны труда и промышленной безопасности,https://www.gazpromvacancy.ru/job/vedushchii-inzhener-gruppy-okhrany-truda-i-promyshlennoi-be/, 1 февраля 2019 года
"Газпром добыча Иркутск, ООО",2019-04-24,"{'Обязаности:': ['1.\xa0Участие в разработке, внедрении и сопровождении автоматизированных систем диспетчерского управления;', '2.\xa0Работа по оперативной корректировке планов, заданий производственных подразделений, контролю наличия в подразделениях МТР, необходимых для бесперебойной работы на объектах;', '3.\xa0Организация работы по выявлению причин отклонения производственного процесса от установленных режимов и графиков, принятие необходимых мер к их устранению;', '4.\xa0Организация работы по построению, ведению и последующей актуализации графиков проведения ПИР, производства СМР с учетом фактических данных предоставляемых отделами Общества и другими участниками строительства, контроль соблюдения директивных сроков выполнения мероприятий;', '5.\xa0Организация работы по подготовке запросов и обеспечению предоставления подрядными организациями суточных рапортов по строительству объектов по установленным обменным формам;', '6.\xa0Организация работы по подготовке еженедельных конъюнктурных обзоров о ходе строительства;', '7.\xa0Организация обеспечения своевременной передачи информации о происшедших на объектах авариях, отказах и несчастных случаях согласно действующей схемы оповещения;', '8.\xa0Организация работы по разработке форм учетной и диспетчерской информации, положений, планов локализации и схем оповещения при авариях или чрезвычайных ситуациях, информационных писем, ответов на запросы, нормативных документов по Обществу по направлению деятельности Управления, пересмотр действующих;', '9.\xa0Контроль своевременного проведения работ по ремонту, реконструкции и строительству оборудования и объектов добычи, подготовки, переработки природного газа, конденсата;', '10.\xa0Участие в подготовке предложений по планированию и проведению планово-профилактических работ, реконструкции, капитальных ремонтов и диагностики на объектах.'], 'Требования': ['1. Высшее профессиональное (техническое, экономическое) образование по направлению деятельности - специалитет, магистратура, бакалавриат;', '2. Стаж работы по специальности на инженерно-технических и руководящих должностях по специальности не менее 5 лет;', '3. Знание трудового законодательства Российской Федерации, законодательства Российской Федерации, в том числе профессиональных стандартов, по вопросам, относящимся к деятельности группы; ', '4. Хорошие знания технологий Microsoft Office, Excel.']}",Руководитель группы Производственно-диспетчерской группы Отделения по обустройству месторождения,https://www.gazpromvacancy.ru/job/rukovoditel-gruppy-proizvodstvenno-dispetcherskoi-gr/, 1 февраля 2019 года
"Газпром добыча Иркутск, ООО",2019-04-24,"{'Обязаности:': ['1.\xa0Организация работы по получению документации для подготовки строительного производства (документов на право пользования землей, разрешений на выполнение строительно-монтажных работ, технической документации на геодезическую разбивочную основу для строительства, решений об отводе мест для складирования излишнего грунта и плодородного слоя почвы, необходимых для рекультивации земель и т.п.);', '2.\xa0Участие в подготовке договоров подряда (дополнительных соглашений) на строительство объектов, подготовка предложений и расчетов нормативной продолжительности строительства;', '3.\xa0Организация работы по рассмотрению в процессе строительства вопросов замены оборудования и материалов, согласованию этих замен с проектными институтами и эксплуатирующей организацией;', '4.\xa0Организация работы по выполнению подготовительных работ, получению в соответствующих органах необходимых согласований, разрешений и технических условий для проведения изысканий и проектирования;', '5.\xa0Организация работы по передаче подрядным организациям строительных площадок под строительство объектов;', '6.\xa0Организация работы по рассмотрению и принятию решений по предложениям о внесении изменений в рабочую документацию, связанных с введением в действие новых нормативных документов, уточнение ранее выданных проектных решений с учетом фактического состояния строительства;', '7.\xa0Организация работы по обеспечению сдачи оборудования под монтаж с оформлением соответствующих актов;', '8.\xa0Организация работы по проведению контроля монтажа оборудования, а также участию в опробовании установленного оборудования;', '9.\xa0Организация работы по проведению контроля качества строительно-монтажных работ, в том числе поставляемого оборудования, конструкций изделий и материалов, а также поэтапной оценке состояния выполненных работ;', '10.\xa0При крупнопанельном строительстве приемка работ поэтажно с составлением актов о правильности установки элементов сборных конструкций, плотности примыкания их к опорным плоскостям и друг к другу, качестве заделки швов, сварных соединений, коррозионной защиты.'], 'Требования': ['1. Высшее профессиональное (техническое, экономическое) образование по направлению деятельности - специалитет, магистратура, бакалавриат;', '2. Стаж работы по специальности на инженерно-технических и руководящих должностях по специальности не менее 5 лет;', '3. Знание трудового законодательства Российской Федерации, законодательства Российской Федерации, в том числе профессиональных стандартов, по вопросам, относящимся к деятельности группы; ', '4. Хорошие знания технологий Microsoft Office, Excel.']}","Заместитель начальника Отдела по строительству объектов энергетики, АСУ и технической связи Отделения по обустройству месторождений",https://www.gazpromvacancy.ru/job/zamestitel-nachalnika-otdela-po-stroitelstvu-obek/, 1 февраля 2019 года
"Газпром добыча Иркутск, ООО",2019-04-24,"{'Обязаности:': ['1.\xa0Организация своевременной доставки, приемки, учета, складирования, хранения, комплектации и отпуска материально-технических ресурсов (далее – МТР) подрядными организациями, оказывающими услуги по доставке и хранению;', '2.\xa0Организация составления текущих и перспективных планов перевозок грузов всеми видами транспорта, планирование бюджета на оказание услуг по доставке, хранению и выдаче МТР, прием первичной документации и контроль отражения её в бухгалтерском учете;', '3.\xa0Организация приемки, учета, складирования, хранения, комплектации и отпуска МТР подрядными организациями, оказывающими услуги по доставке и хранению;', '4.\xa0Организация разработки графиков поставки и доставки МТР на склад;', '5.\xa0Организация подготовки экономически обоснованных договоров на оказание услуг по доставке МТР, сопровождение их согласования и подписания;', '6.\xa0Организация проверки и приемки оказанных услуг по договорам в зоне ответственности Группы;', '7.\xa0Организация и контроль отгрузки и приемки на производственных участках, ведение сводок по отгрузке и приемке товарно-материальных ценностей;', '8.\xa0Организация составления аналитической отчетности по исполнению планов отгрузок МТР;', '9.\xa0Организация формирования плана поставки МТР, планирование бюджета на оказание услуг по доставке, приемке, учету, складированию, хранению, комплектации и отпуску МТР;', '10.\xa0Организация проверки актов выполненных работ / услуг, счетов-фактур, поступающих от контрагентов на соответствие договорным условиям, внесение в систему учета, обработку актов выполненных работ/услуг.'], 'Требования': ['1. Высшее профессиональное (техническое, экономическое) образование по направлению деятельности - специалитет, магистратура, бакалавриат;', '2. Стаж работы по специальности на инженерно-технических и руководящих должностях по специальности не менее 5 лет;', '3. Знание трудового законодательства Российской Федерации, законодательства Российской Федерации, в том числе профессиональных стандартов, по вопросам, относящимся к деятельности группы; ', '4. Хорошие знания технологий Microsoft Office, Excel.']}",Руководитель группы организации логистики Службы материально-технического снабжения и комплектации,https://www.gazpromvacancy.ru/job/rukovoditel-gruppy-organizacii-logistiki-sluzhby-mat/, 1 февраля 2019 года
"ГАЗПРОМ, ПАО",2019-04-24,"{'Обязаности:': ['Организация работ по получению геолого-геофизической информации, получаемой в процессе разведки и разработки месторождений;\r', ' Координация деятельности по определению физических объемов промысловых геолого-геофизических исследований; \r', 'Проведение экспертизы конкурсной документации и заявок в части промысловых геолого-геофизических работ;\r', 'Планирование мероприятий и контроль выполнения работ по интенсификации добычи и увеличению коэффициентов извлечения углеводородов;\r', 'Организация работ по совершенствованию методологий и технологий промысловых геолого-геофизических работ;\r', 'Организация работ по метрологическому обеспечению промысловых геолого-геофизических исследований;\r', 'Организация работ по техническому надзору за деятельностью подрядчиков;\r', 'Подготовка аналитических справок, докладов.'], 'Требования': ['Высшее образование техническое геология нефти и газа/геофизические методы исследования скважин/разработка месторождений углеводородного сырья;\r', 'Наличие опыта работы по разработке месторождений на проектах строительства объектов газодобычи не менее 5 лет;\r', 'Наличие опыта проведения экспертной оценки конкурсной документации в части проведения промысловых геолого-геофизических работ не менее 5 лет;\r', 'Наличие опыта работы по геологическому 3D моделированию не менее 3х лет;\r', 'Навыки составления информационных обзоров и аналитических отчетов;\r', 'Профессиональный уровень владения пакетом программ MS Office.']}",Главный технолог отдела промысловой геофизики,https://www.gazpromvacancy.ru/job/glavnyi-tekhnolog-otdela-promyslovoi-geofiziki/, 5 февраля 2019 года
